artist,track,Year,entrance_date,peak,wksoncharts,d_genre1,d_style1,key,energy,liveness,tempo,speechiness,acousticness,instrumentalness,mode,time_signature,valence,danceability,typicality,raw_tempo,datestr,mean_energy,mean_liveness,mean_tempo,mean_speechiness,mean_acousticness,mean_instrumentalness,mean_valence,mean_danceability,mean_mode
Monkees,I'm A Believer,1966,1966-10-12,1,15,Rock,Classic Rock,0,0.772058,0.199289,0.327664838563,0.032184,0.595027,2e-06,1,4,0.926411,0.502534,0.847853829,79.462,10/12/66,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Buckinghams,Kind Of A Drag,1967,1966-12-31,1,13,Rock,Psychedelic Rock,7,0.785264,0.344333,0.569551771061,0.044986,0.69083,9e-05,1,4,0.557811,0.188903,0.866234934,138.122,31/12/66,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Rolling Stones,Ruby Tuesday,1967,1967-01-21,1,12,Rock,Classic Rock,1,0.522744,0.151498,0.438856129644,0.036056,0.852763,0.000112,1,4,0.372875,0.547816,0.836658359,106.427,21/1/67,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Supremes,Love Is Here And Now You're Gone,1967,1967-01-28,1,11,Funk / Soul,Soul,8,0.738138,0.127844,0.4773040287,0.05853,0.06396,0.000351,1,4,0.789785,0.425531,0.853770371,115.751,28/1/67,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Turtles,Happy Together,1967,1967-11-02,1,15,Rock,Vocal,8,0.389629,0.096074,0.495216692095,0.030931,0.281979,0.000135,0,4,0.658861,0.588998,0.763077225,120.095,11/2/67,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Beatles,Penny Lane,1967,1967-02-25,1,10,Rock,Rock & Roll,11,0.477254,0.132273,0.467090016907,0.031753,0.286784,0.152403,0,4,0.480786,0.642771,0.731560671,113.274,25/2/67,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Nancy Sinatra,Somethin' Stupid,1967,1967-03-18,1,13,Pop,,4,0.255413,0.258549,0.428910148035,0.030781,0.201317,0.8553,1,4,0.742946,0.736022,0.786178612,104.015,18/3/67,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Supremes,The Happening,1967,1967-08-04,1,11,Funk / Soul,Soul,7,0.748052,0.085715,0.467308564595,0.04301,0.139554,0.005493,1,4,0.929139,0.519335,0.865195894,113.327,8/4/67,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Young Rascals,Groovin',1967,1967-04-22,1,13,Rock,Classic Rock,5,0.462158,0.082009,0.444068285844,0.032291,0.134744,0.0,0,4,0.393275,0.58349,0.749494929,107.691,22/4/67,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Aretha Franklin,Respect,1967,1967-04-29,1,12,Funk / Soul,Soul,0,0.517099,0.06111,0.394606407983,0.071654,0.074439,0.312015,1,4,0.66525,0.6139,0.815187068,95.696,29/4/67,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Association,Windy,1967,1967-05-27,1,14,Rock,Pop Rock,5,0.684547,0.164284,0.546818687889,0.029404,0.664262,0.006074,1,4,0.925029,0.607215,0.893864769,132.609,27/5/67,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Doors,Light My Fire,1967,1967-03-06,1,17,Rock,Psychedelic Rock,9,0.70446,0.223793,0.52800296895,0.05227,0.287288,0.002501,1,4,0.48136,0.494852,0.870907208,128.046,3/6/67,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Beatles,All You Need Is Love,1967,1967-07-22,1,11,Rock,Pop Rock,7,0.408339,0.21006,0.424242299287,0.02957,0.304222,0.000104,1,4,0.710497,0.399709,0.880297656,102.883,22/7/67,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Bobbie Gentry,Ode To Billie Joe,1967,1967-05-08,1,14,Blues,Country Blues,7,0.095979,0.100071,0.31497257845,0.050021,0.873652,0.0,1,4,0.64112,0.491744,0.827998178,76.384,5/8/67,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Box Tops,The Letter,1967,1967-12-08,1,16,Rock,Rock & Roll,9,0.497181,0.088748,0.56862809781,0.068044,0.178985,0.001058,0,4,0.897766,0.631411,0.74654146,137.898,12/8/67,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Lulu,To Sir With Love,1967,1967-09-09,1,17,Pop,Vocal,4,0.472937,0.070545,0.407323409344,0.025163,0.150227,1.7e-05,1,4,0.423438,0.479151,0.85290009,98.78,9/9/67,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Strawberry Alarm Clock,Incense And Peppermints,1967,1967-09-30,1,16,Rock,Psychedelic Rock,9,0.71079,0.15012,0.547659890314,0.034486,0.07658,0.0,1,4,0.598454,0.466459,0.854222064,132.813,30/9/67,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Monkees,Daydream Believer,1967,1967-11-18,1,12,Rock,Pop Rock,7,0.607995,0.270672,0.521665085976,0.038782,0.235619,6e-06,1,4,0.644483,0.488963,0.888444925,126.509,18/11/67,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
John Fred & His Playboy Band,Judy In Disguise (With Glasses),1968,1967-11-25,1,16,Rock,Classic Rock,8,0.82018,0.16416,0.338819017772,0.054659,0.102632,0.009588,1,4,0.933454,0.613024,0.860684613,82.167,25/11/67,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Beatles,Hello Goodbye,1967,1967-02-12,1,11,Rock,Pop Rock,0,0.762892,0.304336,0.411240773576,0.026532,0.142303,1e-06,1,4,0.812664,0.458872,0.833689529,99.73,2/12/67,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Lemon Pipers,Green Tambourine,1968,1967-12-16,1,13,Rock,Psychedelic Rock,7,0.539422,0.15294,0.458405838934,0.030208,0.129957,0.011186,1,4,0.316399,0.481138,0.854386577,111.168,16/12/67,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Paul Mauriat & His Orchestra,Love Is Blue (L'Amour Est Bleu),1968,1968-06-01,1,18,Pop,Soundtrack,2,0.526747,0.789219,0.461527359697,0.048691,0.120112,0.851426,1,4,0.382058,0.380633,0.73041112,111.925,6/1/68,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Otis Redding,(Sittin' On) The Dock Of The Bay,1968,1968-01-27,1,16,Funk / Soul,Rhythm & Blues,2,0.367428,0.080979,0.427285472764,0.031158,0.684492,1.6e-05,1,4,0.541401,0.768707,0.859601768,103.621,27/1/68,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Bobby Goldsboro,Honey,1968,1968-03-23,1,15,Rock,Country Rock,7,0.176127,0.096748,0.396523854686,0.028081,0.103549,0.006592,1,4,0.447784,0.473622,0.833724538,96.161,23/3/68,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Archie Bell & The Drells,Tighten Up,1968,1968-03-30,1,15,Funk / Soul,,1,0.456952,0.06019,0.904626613336,0.127733,0.597958,0.844844,1,3,0.962121,0.506123,0.789989068,219.381,30/3/68,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Simon & Garfunkel,Mrs. Robinson,1968,1968-04-27,1,13,Rock,Folk Rock,6,0.511534,0.1129,0.379217351862,0.052648,0.579213,0.006919,0,4,0.802525,0.633168,0.774000327,91.964,27/4/68,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Herb Alpert,This Guy's In Love With You,1968,1968-05-18,1,14,Jazz,Ballad,1,0.177856,0.132132,0.346043462125,0.045379,0.895267,0.009883,1,4,0.193143,0.626867,0.771692053,83.919,18/5/68,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Hugh Masekela,Grazing In The Grass,1968,1968-08-06,1,12,Funk / Soul,Funk,2,0.423684,0.211949,0.453523566039,0.091721,0.000436,0.922548,1,4,0.148938,0.716842,0.704109874,109.984,8/6/68,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Doors,"Hello, I Love You",1968,1968-06-07,1,12,Rock,Psychedelic Rock,11,0.554457,0.0766,0.485897488763,0.042528,0.02903,0.0,0,4,0.958869,0.59718,0.707975485,117.835,6/7/68,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Rascals,People Got To Be Free,1968,1968-07-20,1,14,Funk / Soul,Soul,10,0.626968,0.147439,0.520951713331,0.034405,0.424468,0.0,1,4,0.961378,0.669814,0.874309203,126.336,20/7/68,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Jeannie C. Riley,Harper Valley P.T.A.,1968,1968-08-24,1,13,"Folk, World, & Country",Country,6,0.207946,0.102181,0.503542121974,0.047172,0.902509,0.956545,0,4,0.967344,0.755126,0.670530535,122.114,24/8/68,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Beatles,Hey Jude,1968,1968-09-14,1,19,Rock,Rock & Roll,5,0.462577,0.106562,0.61080780174,0.024347,0.275356,4e-06,1,4,0.527583,0.464355,0.875622819,148.127,14/9/68,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Supremes,Love Child,1968,1968-10-19,1,16,Electronic,Disco,1,0.690471,0.133976,0.461968578615,0.048529,0.029298,0.0,0,4,0.63196,0.725171,0.662125528,112.032,19/10/68,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Marvin Gaye,I Heard It Through The Grapevine,1968,1968-11-23,1,15,Funk / Soul,Rhythm & Blues,10,0.789638,0.371027,0.464644756917,0.251053,0.12751,0.001108,0,4,0.451959,0.373597,0.706765926,112.681,23/11/68,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Sly & The Family Stone,Everyday People,1969,1968-11-30,1,19,Funk / Soul,Funk,7,0.833783,0.163793,0.486751061812,0.080121,0.033919,0.002348,1,4,0.854483,0.796081,0.853828491,118.042,30/11/68,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Tommy James & the Shondells,Crimson And Clover,1969,1968-12-14,1,16,Rock,Rock & Roll,11,0.490999,0.163375,0.701418498206,0.05628,0.26383,0.051472,1,4,0.665466,0.40857,0.848480375,170.101,14/12/68,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Tommy Roe,Dizzy,1969,1969-01-02,1,15,Rock,Pop Rock,10,0.299836,0.211308,0.417009607851,0.070123,0.194362,0.0,1,4,0.492072,0.775906,0.830205756,101.129,1/2/69,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
5th Dimension,Aquarius/Let The Sunshine In (The Flesh Failures),1969,1969-08-03,1,17,Funk / Soul,Funk,7,0.619297,0.099481,0.486792297225,0.04139,0.480706,4e-06,1,4,0.491377,0.317094,0.865639794,118.052,8/3/69,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Beatles,Get Back,1969,1969-10-05,1,12,Rock,Pop Rock,2,0.52836,0.099706,0.506857449177,0.041052,0.559535,0.869999,1,1,0.396933,0.720085,0.75325099,122.918,10/5/69,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
"Mancini, Henry",Love Theme From Romeo & Juliet,1969,1969-10-05,1,14,Jazz,Big Band,9,0.182654,0.121978,0.611818069358,0.03074,0.984029,0.814011,0,4,0.125143,0.271241,0.580315252,148.372,10/5/69,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Zager & Evans,In The Year 2525 (Exordium & Terminus),1969,1969-06-21,1,13,Rock,Psychedelic Rock,8,0.662993,0.154455,0.516358088326,0.032373,0.258444,0.000711,0,4,0.55856,0.434363,0.755433817,125.222,21/6/69,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Rolling Stones,Honky Tonk Women,1969,1969-07-19,1,15,Rock,Blues Rock,7,0.786645,0.052998,0.493274504144,0.047942,0.471245,0.128251,1,4,0.974561,0.58263,0.882416037,119.624,19/7/69,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Archies,"Sugar, Sugar",1969,1969-07-26,1,22,Rock,Pop Rock,2,0.627514,0.050177,0.324180446167,0.046469,0.116659,2.5e-05,1,4,0.961807,0.626384,0.840705565,78.617,26/7/69,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Temptations,I Can't Get Next To You,1969,1969-08-16,1,17,Funk / Soul,Soul,5,0.436499,0.165857,0.89268896128,0.064238,0.920861,0.058235,0,4,0.86419,0.412291,0.741709955,216.486,16/8/69,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Elvis Presley,Suspicious Minds,1969,1969-09-13,1,15,Rock,Rock & Roll,7,0.571875,0.11542,0.476273143376,0.027477,0.01303,0.528529,1,4,0.607366,0.569474,0.833170522,115.501,13/9/69,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
5th Dimension,Wedding Bell Blues,1969,1969-09-27,1,15,Funk / Soul,Soul,5,0.398665,0.094448,0.493686858274,0.036621,0.668045,0.0,1,4,0.512492,0.519856,0.872951549,119.724,27/9/69,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Beatles,Come Together,1969,1969-10-18,1,16,Rock,Pop Rock,9,0.288204,0.098827,0.68792214754,0.040902,0.028018,0.320416,0,4,0.219413,0.525974,0.65951255,166.828,18/10/69,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Steam,Na Na Hey Hey Kiss Him Goodbye,1969,1969-10-18,1,16,Rock,Pop Rock,7,0.756511,0.280778,0.476904045194,0.035847,0.026151,8.3e-05,1,4,0.569565,0.647369,0.856602891,115.654,18/10/69,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
"Peter, Paul & Mary",Leaving on A Jet Plane,1969,1969-10-25,1,17,Rock,Folk Rock,9,0.174595,0.112315,0.67380726568,0.066276,0.896919,0.837814,1,4,0.256522,0.233032,0.739402127,163.405,25/10/69,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
B.J. Thomas,Raindrops Keep Fallin' On My Head,1970,1969-01-11,1,22,Rock,Country Rock,5,0.209096,0.081831,0.430703888499,0.048279,0.853942,1.7e-05,1,4,0.67311,0.667289,0.847914442,104.45,1/11/69,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Supremes,Someday We'll Be Together,1969,1969-08-11,1,16,Electronic,Soul,8,0.662099,0.062439,0.447400107212,0.030857,0.053829,0.001705,1,4,0.620478,0.627436,0.819233399,108.499,8/11/69,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Jackson 5,I Want You Back,1970,1969-11-15,1,19,Funk / Soul,Soul,8,0.745693,0.349098,0.405921405303,0.037348,0.340281,0.000325,1,4,0.885061,0.636702,0.880277535,98.44,15/11/69,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Shocking Blue,Venus,1970,1969-12-13,1,14,Rock,,11,0.76218,0.080413,0.528270999134,0.036745,0.461632,0.028627,0,4,0.959429,0.690751,0.752978075,128.111,13/12/69,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Sly & The Family Stone,Thank You (Falettinme Be Mice Elf Agin),1970,1970-03-01,1,13,Funk / Soul,Soul,9,0.727067,0.055309,0.438860253185,0.088574,0.659534,0.000384,1,4,0.813637,0.876254,0.875673292,106.428,3/1/70,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Simon & Garfunkel,Bridge Over Troubled Water,1970,1970-07-02,1,14,Rock,Folk Rock,2,0.159097,0.827081,0.296490866356,0.035518,0.815475,1e-06,1,4,0.270242,0.404488,0.754460766,71.902,7/2/70,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Jackson 5,ABC,1970,1970-03-14,1,13,Funk / Soul,Soul,8,0.290328,0.579107,0.412898437178,0.575789,0.907166,0.0,1,4,0.558044,0.681245,0.820960825,100.132,14/3/70,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Beatles,Let It Be,1970,1970-03-21,1,14,Rock,Pop Rock,0,0.39101,0.120897,0.579835883056,0.032216,0.60354,0.0,1,4,0.390107,0.45026,0.830526203,140.616,21/3/70,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Guess Who,American Woman,1970,1970-03-21,1,15,Rock,Classic Rock,9,0.8408,0.31234,0.383806853326,0.037507,0.042442,0.001779,1,4,0.876866,0.537843,0.852625713,93.077,21/3/70,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Ray Stevens,Everything Is Beautiful,1970,1970-04-04,1,15,Rock,Soft Rock,5,0.328922,0.080196,0.475794812585,0.04718,0.749813,0.0,1,4,0.767051,0.413203,0.867527908,115.385,4/4/70,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Beatles,The Long And Winding Road,1970,1970-05-23,1,10,Rock,Rock & Roll,3,0.228356,0.098579,0.559820213599,0.029495,0.816291,0.000971,1,4,0.162684,0.410493,0.802272007,135.762,23/5/70,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Three Dog Night,Mama Told Me (Not To Come),1970,1970-05-23,1,15,Rock,Classic Rock,1,0.916233,0.947842,0.528934889283,0.219661,0.142791,0.000287,1,4,0.585227,0.491193,0.797768262,128.272,23/5/70,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Jackson 5,The Love You Save,1970,1970-05-30,1,13,Funk / Soul,Soul,0,0.742053,0.062377,0.471477464847,0.038017,0.412875,0.0,1,4,0.956098,0.74922,0.850382974,114.338,30/5/70,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Bread,Make It With You,1970,1970-06-13,1,17,Rock,Pop Rock,4,0.396116,0.204841,0.34561461383,0.023732,0.635333,0.000515,1,4,0.437816,0.617165,0.871838287,83.815,13/6/70,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Carpenters,(They Long To Be) Close To You,1970,1970-06-20,1,17,Rock,Acoustic,8,0.218627,0.110817,0.364838563358,0.033893,0.629294,2e-06,1,4,0.262497,0.547988,0.829841158,88.477,20/6/70,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Edwin Starr,War,1970,1970-11-07,1,15,Funk / Soul,Soul,8,0.742993,0.228583,0.50305142056,0.060547,0.008035,0.363076,0,4,0.379708,0.74713,0.711473194,121.995,11/7/70,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Diana Ross,Ain't No Mountain High Enough,1970,1970-08-08,1,14,Funk / Soul,Soul,0,0.688475,0.577844,0.410040823059,0.040772,0.284233,1e-06,0,4,0.559538,0.391749,0.708233782,99.439,8/8/70,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Neil Diamond,Cracklin' Rosie,1970,1970-08-22,1,15,Pop,Vocal,1,0.812814,0.980846,0.586392313719,0.103078,0.008716,0.0,1,4,0.760843,0.382277,0.787753457,142.206,22/8/70,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Jackson 5,I'll Be There,1970,1970-09-19,1,16,Funk / Soul,Soul,5,0.194539,0.110571,0.385522246505,0.037423,0.930533,0.0,1,4,0.299635,0.478853,0.807220375,93.493,19/9/70,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Partridge Family,I Think I Love You,1970,1970-10-10,1,19,Rock,Pop Rock,3,0.562168,0.170213,0.419545585749,0.031892,0.016927,0.002141,1,4,0.788689,0.526732,0.863795059,101.744,10/10/70,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Smokey Robinson,The Tears Of A Clown,1970,1970-10-17,1,16,Funk / Soul,Soul,1,0.631424,0.310516,0.529004989485,0.034343,0.504579,0.0,1,4,0.965196,0.584235,0.872949303,128.289,17/10/70,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Dawn,Knock Three Times,1971,1970-11-21,1,18,Rock,Pop Rock,1,0.708769,0.217318,0.504053441095,0.029493,0.013081,0.047352,1,4,0.876521,0.810532,0.846076209,122.238,21/11/70,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
George Harrison,My Sweet Lord,1970,1970-11-28,1,14,Rock,Classic Rock,1,0.703818,0.084131,0.498767061152,0.033503,0.067741,0.0,0,4,0.54371,0.537065,0.722228764,120.956,28/11/70,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Osmonds,One Bad Apple,1971,1971-02-01,1,15,Rock,Pop Rock,0,0.528632,0.25896,0.415137520102,0.040965,0.3113,0.0,1,4,0.929697,0.598398,0.853154835,100.675,2/1/71,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Janis Joplin,Me And Bobby McGee,1971,1971-01-30,1,15,Rock,Blues Rock,2,0.365341,0.085516,0.390734402705,0.052439,0.474183,0.000762,1,4,0.657383,0.422385,0.867137514,94.757,30/1/71,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Temptations,Just My Imagination (Running Away With Me),1971,1971-06-02,1,15,Funk / Soul,Soul,0,0.430228,0.12256,0.381654364768,0.024571,0.869016,0.02099,1,4,0.416924,0.475628,0.809305534,92.555,6/2/71,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Three Dog Night,Joy To The World,1971,1971-03-13,1,17,Rock,Pop Rock,9,0.81471,0.12572,0.525116490042,0.050304,0.132989,0.0,1,4,0.733858,0.555371,0.876996151,127.346,13/3/71,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Honey Cone,Want Ads,1971,1971-10-04,1,16,Funk / Soul,Funk,1,0.755925,0.151097,0.787893282751,0.235332,0.493654,0.002163,1,4,0.948132,0.648852,0.865880527,191.072,10/4/71,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Raiders,Indian Reservation (The Lament Of The Cherokee Reservation Indian),1971,1971-10-04,1,22,Rock,Blues Rock,2,0.560115,0.102172,0.544736299534,0.051261,0.354234,0.00224,1,4,0.278676,0.634329,0.859203229,132.104,10/4/71,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Rolling Stones,Brown Sugar,1971,1971-01-05,1,12,Rock,Pop Rock,7,0.963142,0.989275,0.571192940497,0.077262,0.003529,0.228006,1,4,0.523072,0.369439,0.809347712,138.52,1/5/71,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Carole King,It's Too Late,1971,1971-08-05,1,17,Rock,Folk Rock,9,0.268021,0.098737,0.449305183291,0.03116,0.485468,0.046294,0,4,0.87759,0.692571,0.736007224,108.961,8/5/71,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
